Id,Prediction
257,6483636.60385713
258,2384810.3164882064
259,6931551.513593167
260,3577331.251664549
261,1616149.228925854
262,2861958.0658830404
263,3801301.457445413
264,3414303.3920454383
265,4890113.8963807225
266,5770311.444630474
267,8894212.773161829
268,5844732.78924039
269,4928954.109213442
270,3205095.5921091437
271,5419623.470199853
272,7247161.158225328
273,6074823.660958946
274,3962629.1149323285
275,5412346.554295152
276,8905901.403753042
277,4885388.291782826
278,6883560.164827615
279,6406281.268832952
280,5659997.237576336
281,6440777.221042126
282,6124990.048582435
283,4399131.381347507
284,4838742.8022890985
285,3653840.799426973
286,2904736.899821371
287,1014657.1068725586
288,5769821.449005276
289,1261085.4400120974
290,2913709.0278369486
291,5446128.681683093
292,2849450.4954911172
293,5854347.057154119
294,6548631.7666148245
295,7920220.083435267
296,7983287.19444415
297,6581262.033387274
298,8719360.19206959
299,7432917.791976601
300,2763442.870358348
301,3844003.4676669836
302,8319577.824247122
303,8712073.21140328
304,6474139.380641788
305,10786031.97358784
306,2751169.870247185
307,5766125.187966794
308,2756544.741712749
309,3631104.27121526
310,5763332.619138032
311,4217010.970006824
312,6062814.532772511
313,2050808.253343463
314,1392425.2152742147
315,2093175.0760108829
316,3451315.2819088995
317,5468706.270912945
318,9317523.708492726
319,6163926.215994835
320,5581855.88984099
321,4158560.1666629016
322,5452347.495867342
323,3663379.177479148
324,2586161.326074183
325,5922670.117069155
326,7847704.3129014075
327,2421723.1112600267
328,4207337.512196302
329,7411032.8301869035
330,2874250.7068246603
331,9135013.43253392
332,6998624.827240229
333,8201056.220141321
334,8017026.188192874
335,5565664.979546785
336,4089842.4160703123
337,6600248.601792693
338,2890157.744541079
339,3541527.8212524354
340,4202261.471940815
341,4819625.504651785
342,5107724.9298840165
343,7082603.932320267
344,8244289.623583466
345,4187796.968891859
346,3481258.780941516
347,7192903.2696352005
348,5807879.26509425
349,7759776.559850007
350,3501915.7834686935
351,5776778.237176955
352,8108801.276323825
353,3018539.7747811377
354,989194.7461941242
355,3363500.7471829057
356,2388541.8895192444
357,3329202.2859538198
358,4942647.43979457
359,6673661.19506073
360,4726973.538262874
361,7520036.802256256
362,4367915.027267009
363,5201364.217404395
364,8289405.581510484
365,5086216.846349835
366,5517904.2313860655
367,5898603.342813283
368,5862563.5308715105
369,5346537.532590717
370,5550241.356605381
371,7147807.994832933
372,10687980.678753197
373,8138060.077192634
374,5208130.876178712
375,4685819.141287863
376,5820526.94507888
377,5648523.602327734
378,7275000.833418846
379,3566286.5335687995
380,3274745.5433832705
381,4887932.54283756
382,2446971.663860172
383,5617695.271564305
384,5186390.056766361
385,9614000.841559201
386,5325626.939118892
387,5470110.791772932
388,3081687.907483518
389,8672259.798270762
390,6023247.224253297
391,3766578.1231032014
392,3754911.9522019923
393,6969691.333291501
394,4370417.82056576
395,3140375.978001237
396,8877994.737732708
397,6793403.4181191325
398,8018662.668296665
399,6588286.586056292
400,6007711.960215449
401,6270605.249624312
402,1206567.6692617238
403,8808384.783920228
404,2540490.7134563327
405,2495871.30423066
406,6859342.33379373
407,3126899.3604127765
408,3239170.3100881875
409,2714590.1509013474
410,6122406.527966887
411,3081654.740483552
412,5734884.286037952
413,9843641.918116957
414,3746503.5686647296
415,9138995.079866767
416,5957006.91646713
417,4671127.930408955
418,6053876.784172416
419,6344649.370419592
420,5497338.163531363
421,7688135.27542752
422,7693083.994751722
423,3723046.3688695133
424,2698843.5211654305
425,6160269.614400744
426,4788755.69885096
427,2904790.034368038
428,8306497.606595725
429,3319067.286394477
430,5546054.969573945
431,6158338.134400308
432,3267520.1557171047
433,6088543.006911725
434,3144199.2722379863
435,4098818.9049349725
436,5045934.6900571585
437,3669414.39031142
438,5857931.327902287
439,6861517.920540422
440,2910618.7807666957
441,1700102.751749456
442,8435406.4010953
443,12486826.057540745
444,8247613.730683178
445,4591772.2402070165
446,8477474.157268494
447,3621409.29229936
448,4230419.374911696
449,4901313.409378439
450,6460581.6115091145
451,6661293.27892518
452,2482047.821400583
453,5155720.491317719
454,6719414.209730864
455,5086719.348304629
456,5048476.13512677
457,3893648.55296281
458,3730356.182512969
459,1965716.1539227664
460,6878051.925920904
461,4097064.031925142
462,7842170.909747928
463,3438437.7081446648
464,4504293.175020754
465,5080191.6901857555
466,7657646.999902993
467,957897.3788008392
468,2131817.0186805725
469,3441306.3911810815
470,7343817.007752597
471,8108006.540173531
472,5429240.811722547
473,5742834.6661629975
474,7341350.129684359
475,4606811.246332049
476,5842783.488681555
477,1475172.9620586932
478,4738573.960383207
479,6450953.431276381
480,7428740.754824966
481,7806818.149385273
482,1077101.7208509743
483,4846242.53334102
484,7690708.608063012
485,5585200.2670223415
486,3668074.294395417
487,3025113.901138425
488,7658506.339247882
489,2171371.213111788
490,6455018.5213448405
491,2851022.2736242414
492,4408331.491984814
493,7739998.820532411
494,5922371.859166414
495,7521650.258384228
496,6319743.3705993295
497,5757784.016560733
498,3227910.3807504773
499,4769323.066238761
500,2773025.914528072
501,3429158.4678394496
502,4634098.826701254
503,4686538.512781739
504,5535788.0018179715
505,3122495.443995625
506,4402325.835428953
507,2448528.278775543
508,3974476.6675652564
509,6609177.920188397
510,3334459.424537152
511,5392948.190074831
512,1242171.6564553976
513,8805700.525318265
514,5085693.990509599
515,3178868.489521563
516,527496.8115720749
517,4734767.2935169935
518,4947634.123985559
519,3482582.985718727
520,4969244.192073405
521,8597250.615813762
522,6033950.594927669
523,1730618.740673393
524,6163676.945168346
525,6875658.560500294
526,3006359.6355537474
527,4226551.089385539
528,8978089.327910244
529,3655342.714417815
530,3554498.888718009
531,5945852.845394909
532,7747936.763123274
533,4742857.835848153
534,4233824.491824657
535,7819507.8820203245
536,2909211.8137386143
537,2614791.8436787426
538,5560682.5101260245
539,8037907.82449922
540,8691811.038584024
541,4800710.880404234
542,1987944.8210318089
543,5399231.571761727
544,2002366.9360683858
545,3973601.7671987116
546,2747328.0031870604
547,5946449.847961992
548,188282.51629781723
549,7265652.000211477
550,5978280.616997302
551,3284738.632607132
552,6614760.965594709
553,10502680.594452739
554,4295170.664961338
555,7132596.4833723605
556,2540548.1405424178
557,6091619.428957224
558,8907826.803218395
559,2609202.82686916
560,6332293.495487422
561,7465827.951754987
562,5224610.829105347
563,1865673.3713386059
564,4866252.072954416
565,6627001.51121968
566,2746585.7964912355
567,6509181.606511265
568,4819549.684420496
569,3408262.166106552
570,4076518.4056969583
571,4450161.505679518
572,7078198.807085007
573,3713905.061048776
574,7026883.273111761
575,2972772.503865421
576,7071716.799044311
577,5616516.553935349
578,3259878.300925702
579,4297984.219759852
580,6265587.476396084
581,6174876.062555492
582,3430764.0064630806
583,5847949.827697217
584,8141301.521215498
585,8784686.218194723
586,4346912.674629331
587,4084552.266038537
588,4153031.9752301276
589,4716915.948968589
590,3464537.8149473965
591,3008709.7871379554
592,6094593.101662576
593,5193994.019750923
594,5062871.260446727
595,5002007.709470689
596,3400302.714274168
597,4102335.5941675007
598,2009151.1242111921
599,6126959.944006532
600,9395693.835562766
601,4260751.816495538
602,4616560.357376486
603,4613839.374189943
604,5360521.014176846
605,3032959.0654788315
606,3362740.1854218245
607,5656803.7551627755
608,6424088.4533225
609,6027178.836128354
610,7670303.151743293
611,2862767.918082148
612,6220973.787090033
613,7209645.813421845
614,7119908.213037431
615,4944392.022706687
616,8548394.553871274
617,5830412.002881259
618,8604008.361433417
619,2913897.4374951124
620,5816457.755173683
621,7383874.557509601
622,5223312.845396996
623,4976234.285468608
624,6298386.979348123
625,8733595.932834625
626,6593356.661935806
627,5428906.31493938
628,5467811.552714407
629,6733107.538672477
630,8805108.954308897
631,4398440.363264561
632,8184691.568162501
633,8352461.76794675
634,3928662.653048694
635,3953485.4800563157
636,6354460.3102840185
637,3462252.154828608
638,4856372.215939105
639,9104283.044112891
640,2767270.290033996
641,7808730.493897438
642,2517556.2107675374
643,4637185.1707986
644,6641366.26294139
645,1839379.5544947684
646,6223569.33429119
647,5240358.160980463
648,6705470.2593613565
649,3139013.6180560887
650,3635815.4034139514
651,4318831.9539428055
652,8513272.200614959
653,5822132.109765679
654,2864030.295865178
655,6402960.811628163
656,4042344.2810908556
657,4194300.816005856
658,10061664.497716635
659,2297095.060863316
660,9864738.399723917
661,10455910.517219156
662,8452713.722382009
663,6890012.391006172
664,3938066.383302897
665,2136821.5671857297
666,4964208.704110831
667,1315758.5777913332
668,5000293.607411683
669,4351311.404544741
670,9678039.224454165
671,7071123.022436887
672,4888183.320244044
673,3164205.439091772
674,7208374.1453457475
675,5478783.354058921
676,5577935.697787821
677,4869920.068374485
678,5519742.119952172
679,6167135.698396355
680,4764661.853019118
681,7729240.54046303
682,2788652.200368941
683,6923284.792478591
684,3955236.286028266
685,6445526.69649902
686,3207237.75570783
687,1843234.6230223775
688,6277192.248992413
689,-376495.8963455856
690,563191.2097076178
691,3996138.469443351
692,6073814.936715394
693,3000994.221637428
694,3292536.006960809
695,-3460494.174212694
696,6173829.076574385
697,4780810.347866327
698,4433920.2329083085
699,5469353.599754125
700,8254972.795841306
701,5175695.5956223905
702,6997005.4478850365
703,9699398.919682175
704,7266823.665849984
705,7497455.61535123
706,7109992.268016279
707,7271966.004606932
708,5263573.827255368
709,4145845.0992620885
710,6882952.020003736
711,10479496.864911944
712,6251601.542686403
713,3057425.1438733935
714,5574989.305431962
715,4402195.831923723
716,3746756.7164584994
717,3315224.5628542006
718,4396637.444267839
719,4536607.834646672
720,7389093.5476465225
721,8779076.097894698
722,2793494.5512557626
723,5464366.17930001
724,8114727.919438273
725,6191588.080964416
726,5468833.906060666
727,5920040.161670983
728,4745832.090831518
729,5067534.863939166
730,2200343.3421008885
731,4042731.6034079194
732,5209934.921028674
733,4831709.262172371
734,6269509.331240326
735,2128154.4798514247
736,4698121.883352071
737,5505266.549142599
738,5261987.014999181
739,3324054.180909157
740,3609462.241046518
741,5692348.735561639
742,2487766.726325333
743,3122686.3174458444
744,9213838.197756559
745,7690080.711759806
746,3951974.1184031963
747,5267151.984988421
748,6930274.735950649
749,7074048.298635811
750,9092104.884391457
751,5609686.776121169
752,7115757.863623977
753,3461837.3729361594
754,3662437.754641503
755,3126785.507609755
756,3040130.6974782944
757,6636248.925202638
758,6030036.039776385
759,6785498.308560729
760,5990476.236177802
761,4529515.998093337
762,5810429.109522313
763,1158503.571796894
764,7338235.6525186
765,6343443.229776561
766,3632815.7919178307
767,5691293.129950643
768,4744974.790526986
769,2828801.6299286187
770,2931874.958443105
771,2822674.684835762
772,6920188.84319827
773,744094.036245197
774,2200914.0333802104
775,4751633.40367645
776,2706039.9084664583
777,3873600.7893800735
778,2117494.5992108285
779,5699560.159105301
780,4318229.564404756
781,4535043.577651709
782,6347265.835801512
783,5380623.062914401
784,9734603.259434253
785,6059613.794645578
786,5833549.8749932945
787,5100629.127480507
788,6376248.975179642
789,6834112.642306209
790,4352520.315790087
791,9645040.77794844
792,4511247.839753836
793,3260447.730009079
794,2019020.6649620533
795,6430476.499619573
796,3737940.5163955986
797,7549655.593224615
798,2255496.607751727
799,6673034.4364209175
800,6440822.621088624
801,6048073.571640104
802,1265351.0272791088
803,6492099.677401543
804,7073830.936406165
805,3166171.4796447456
806,8370118.131084889
807,7002871.160532892
808,6480777.846293956
809,4476818.637574494
810,5089740.3925688565
811,6765161.822170496
812,4982988.191432685
813,5390201.839693099
814,1198614.4698586762
815,5470154.024605453
816,7630052.4565137625
817,3133847.1426315308
818,3880972.7191823125
819,3493994.0558894873
820,6285800.930744618
821,5051031.581532478
822,1701377.441825658
823,4845615.58775261
824,6856187.630056471
825,6597235.1642088
826,6653444.678858221
827,2972749.113939464
828,8520784.684387535
829,3137387.6066643
830,5071177.47190395
831,8662839.653810412
832,5079428.698650718
833,7692536.635003209
834,3295684.8882850707
835,6047039.468016386
836,2003826.6627080739
837,10195274.32856986
838,4897155.754551142
839,3012211.788418591
840,3303994.481630206
841,3989307.909570962
842,2894459.0721856654
843,3955839.0069685876
844,6758479.868669033
845,4713191.298034698
846,7710720.9329508245
847,3072166.6536432803
848,4404469.738775432
849,3098508.3466507494
850,2504981.8287023604
851,6968964.027776003
852,6217504.063084394
853,3978814.757586658
854,5966160.913597703
855,5922676.65817067
856,10976944.716498613
857,4034170.592895508
858,2367623.425981194
859,4542061.504084319
860,2930682.9633973837
861,6857494.698487848
862,5812876.411985844
863,7544289.02173847
864,5195326.5757140815
865,6407246.913062066
866,5091291.061736345
867,3809543.7121323943
868,4937947.490528673
869,4026417.046706587
870,5944843.392509192
871,6563215.087557077
872,2697314.7082785964
873,6297975.779291719
874,7868903.688290656
875,5072645.66221112
876,4895441.959956467
877,8376472.135580391
878,3056062.590672165
879,5801009.9908210635
880,3715324.243481189
881,3459654.509559959
882,8767004.816195488
883,7205127.79785347
884,7003777.143080115
885,7639593.431395948
886,2704256.1161301434
887,6802168.572289318
888,5644080.165905863
889,2485512.2878603637
890,6430072.189267904
891,7383376.987178624
892,6923657.247054756
893,4483925.69208014
894,6432975.059032172
895,5787079.154839575
896,4003702.158824116
897,5303736.057582051
898,4899200.335443109
899,7178014.00092566
900,4216415.510335565
901,6953022.53508985
902,4166503.1268821657
903,4801754.344961166
904,3512934.011730641
905,4802686.0925067365
906,7431364.687920421
907,6192998.36499095
908,7457679.820574254
909,5790595.193931878
910,5836524.726068705
911,6421605.015368611
912,5927869.90502131
913,1871280.4831364453
914,5472941.846137613
915,4178853.394211918
916,3831244.4665908813
917,8798420.664752603
918,6470961.9701422155
919,3143038.519658476
920,6086733.152573109
921,3040343.720344782
922,11123814.608295292
923,5717029.77850765
924,5860317.720700949
925,6743131.093684703
926,5457459.421711147
927,6361226.541875929
928,7201016.891320109
929,6852224.287099451
930,6409625.067745268
931,4883661.886215121
932,3889444.445447296
933,8156456.075493187
934,3986355.6637075543
935,3603294.9351040125
936,4141718.478459984
937,5303842.805892497
938,5132338.406995565
939,8583620.494295597
940,7361781.154790819
941,3120253.101059109
942,287918.94151985645
943,6378813.226176828
944,2728621.023772925
945,6592134.573412389
946,6803565.030550718
947,3446981.9436371624
948,3618415.980891913
949,5152152.84082374
950,7549901.7074686885
951,2995868.138189316
952,3235979.4684955776
953,6526122.750447035
954,3493941.683373332
955,6584849.545770198
956,7486790.597280562
957,3489618.852855891
958,311952.44935294986
959,5828000.099779755
960,7193196.918118715
961,6158763.601397216
962,7148193.769277304
963,4795351.132118791
964,9018209.784200102
965,5888248.914067239
966,-1042633.8245309293
967,3889231.208042383
968,5607460.1685650945
969,5483419.311862916
970,2598757.5482294858
971,3938787.5630224943
972,1624157.7225118876
973,1517240.0610988438
974,3511614.196545273
975,3351676.795852065
976,3233575.1252764463
977,5621748.749119729
978,3433486.795691639
979,10667209.70548886
980,6387188.417515606
981,3677545.437914759
982,4920254.225102693
983,7767753.057545513
984,6978719.747503966
985,4481611.060266644
986,1288177.9887444973
987,7058657.3861145675
988,7518312.677497417
989,4517554.800881386
990,7201915.167743623
991,1201897.1055198908
992,5114532.236701548
993,7086965.848192781
994,6833392.640588999
995,1971960.826226443
996,6015606.67886436
997,6123299.270425528
998,2284574.0989551246
999,8679222.40735948
1000,6682053.56814003
1001,4458506.912741065
1002,4714502.481414765
1003,3349810.9853895307
1004,4256406.992199242
1005,6689751.590576142
1006,10212943.230594188
1007,3131491.684702486
1008,5493497.332088143
1009,1171250.0540982187
1010,2392653.3382936716
1011,9435077.054890573
1012,2854306.398830116
1013,3211540.222694814
1014,6073915.772426367
1015,4128704.7230083644
1016,6187145.344335586
1017,-2505743.553578496
1018,5108775.072835416
1019,5962391.615789473
1020,7407778.047212958
1021,5415087.6489497125
1022,8885791.809794515
1023,4944825.958851129
1024,6303957.744897068
1025,4608568.751236647
1026,2704474.8993273675
1027,7117202.1084649265
1028,5178935.344763815
1029,5716479.508685857
1030,5863051.380291879
1031,3623405.711325258
1032,1789730.4222496748
1033,7298538.38770473
1034,8513875.204362988
1035,3969275.79023239
1036,5142214.966599882
1037,6737721.046947926
1038,4658405.143145382
1039,7257891.970001608
1040,4103419.882070154
1041,6229897.715566307
1042,2116659.894138068
1043,-147785.43702283502
1044,6272365.363504291
1045,7466320.313570768
1046,5941977.813761026
1047,4112797.5870417953
1048,5664234.010219097
1049,5855424.396559954
1050,5510492.1795699
1051,3277589.021239519
1052,2493652.523017615
1053,6497213.233132869
1054,8931816.909756422
1055,1676654.6780287623
1056,10056577.3244479
1057,5048412.746157199
1058,5478200.20653826
1059,6734153.528282821
1060,7750108.342880487
1061,5158132.834861994
1062,7132292.106575429
1063,6499603.067997396
1064,5548985.0525511205
1065,6756716.708702564
1066,7401149.346635729
1067,6000888.369093746
1068,6982509.977012217
1069,-653201.1608502567
1070,3814928.671208769
1071,3660780.973703623
1072,9036767.22060275
1073,5457748.929000825
1074,4575696.948458314
1075,6901093.300883204
1076,6394457.538984835
1077,4253506.659924895
1078,2267776.428390175
1079,5754645.5318829715
1080,4844201.277309269
1081,7517800.59552291
1082,3606321.7564421
1083,6167848.106541187
1084,4157471.1898004115
1085,2372694.468429029
1086,5925960.178568006
1087,4130611.8867426813
1088,7621871.11436981
1089,3708636.850408137
1090,6708521.374661893
1091,5683711.005435258
1092,2105246.159919739
1093,6522368.3188584745
1094,8475491.831731498
1095,6008753.1697658
1096,4585708.857078344
1097,3096985.909671128
1098,5808982.47881186
1099,3647633.0506986976
1100,11858814.400520623
1101,9231261.670829087
1102,5928854.976416677
1103,7891686.0121108
1104,6869107.2996762395
1105,5555352.651401252
1106,4799932.297349155
1107,5728151.791852832
1108,5217787.239523351
1109,8235832.28959921
1110,6123449.7043940425
1111,4562697.222347707
1112,2475619.9624092877
1113,5964002.439880937
1114,6295011.904104799
1115,4827683.583870053
1116,6646720.193985462
1117,5218579.041125476
1118,6983173.774991363
1119,3302558.5600894094
1120,6868319.235776186
1121,5964285.214060634
1122,7305645.329055458
1123,2042239.1730239391
1124,5973635.751283586
1125,4392325.857377589
1126,5085070.061119586
1127,5400687.799584657
1128,5950957.599191338
1129,8421580.774030685
1130,5615836.54250145
1131,3719173.525179565
1132,5660704.264863938
1133,3678712.6078163683
1134,8422590.983885825
1135,1720733.1513292193
1136,6179088.725178003
1137,6610326.01097551
1138,7832848.658278555
1139,5267844.011617839
1140,8631332.645255297
1141,7826266.813672125
1142,7864079.331724107
1143,2004401.8388279378
1144,5911709.917848468
1145,2612553.4314519763
1146,2313076.778026432
1147,8311501.388021529
1148,6315473.664925784
1149,7585448.430078536
1150,3058865.772048384
1151,3035972.4189505875
1152,5205558.363003284
1153,3380380.253179133
1154,3931899.9557141066
1155,3491842.9098335803
1156,3783098.821696818
1157,4740246.747053415
1158,5211620.033802718
1159,3633953.618051648
1160,2224885.3689078093
1161,4104861.152517915
1162,6019184.063789219
1163,5619856.984694034
1164,6880051.825714558
1165,6492265.993452847
1166,5582504.957498729
1167,4072663.5715235174
1168,6126814.417141557
1169,8393323.582136065
1170,4220830.609883636
1171,2789179.458829075
1172,2291701.078008324
1173,7913466.204125017
1174,3662437.754641503
1175,4832452.722925454
1176,5107976.684194356
1177,6424289.383344173
1178,-1740031.3198946416
1179,12806082.201578796
1180,10484050.870675355
1181,4970344.790579885
1182,5514723.388813168
1183,3493279.543261111
1184,5995482.067449182
1185,2929215.6118774116
1186,5845733.902397364
1187,4877282.527998447
1188,3821338.2967741787
1189,6464178.793867767
1190,4811792.473368734
1191,2662463.5910519958
1192,7373936.727424413
1193,5908652.876863927
1194,6614604.231710672
1195,4849341.151642829
1196,3234593.7762127817
1197,8431566.37547347
1198,4005796.3527692854
1199,7063858.619080871
1200,9713527.379282683
1201,3939766.1334988475
1202,-732840.0138307512
1203,1796344.9291876256
1204,2572368.9916203916
1205,5247972.419584602
1206,6121172.249655336
1207,7299874.571808428
1208,6263263.84933427
1209,3263753.3436651826
1210,4040621.5593863726
1211,5560911.68774727
1212,7330710.106268048
1213,6818471.228402317
1214,5113820.704716742
1215,6267040.223239213
1216,4959339.801166326
1217,3570657.069575876
1218,6318798.24421978
1219,8284688.225153923
1220,4858218.435953677
1221,6391763.835428119
1222,7157684.065808028
1223,5971736.100934774
1224,5060807.46843794
1225,6171991.285568535
1226,5188678.465046406
1227,7300809.6397686
1228,8546168.13697943
1229,7479359.203156829
1230,5256312.210114211
1231,5813819.14290297
1232,4033942.070949942
1233,8044824.78825745
1234,8155485.04337579
1235,3301217.607395619
1236,4887607.726824939
1237,5024120.321918905
1238,4733966.065952003
1239,6792295.1730314195
1240,1412413.290533036
1241,3929760.1958707273
1242,8466305.823558062
1243,4611803.426815152
1244,4287656.665744066
1245,7106862.69703263
1246,4758588.149078041
1247,6415053.632829189
1248,4750783.423695594
1249,3526530.622617513
1250,6116868.899824083
1251,2333046.0302116275
1252,1529977.0454645455
1253,6804289.997411013
1254,5135840.9783937335
1255,5393099.630415678
1256,2202706.3134987056
1257,3083999.7932223976
1258,6304650.10327068
1259,4953279.20495981
1260,5957552.659656197
1261,5416476.90358752
1262,8334052.729139686
1263,2280593.852669865
1264,5567765.146147102
1265,5917917.698817283
1266,3539781.24757123
1267,5945627.972407192
1268,6649546.142072588
1269,6132989.14796105
1270,2490759.6200813055
1271,9350942.858545631
1272,7696158.580609202
1273,1888312.466334194
1274,2788654.6013207734
1275,8398564.16208136
1276,2848425.0206192136
1277,5303704.052604854
1278,4259257.958094865
1279,5330067.741082042
1280,5362953.123898238
1281,5602537.823717266
1282,5769817.58480823
1283,-2333844.8833777905
1284,5925935.135918468
1285,6748620.400088668
1286,2248907.0118193626
1287,-1947802.9161641896
1288,2922727.2082565427
1289,5273656.485165387
1290,1753682.618503064
1291,4446467.5454132855
1292,10067975.814221412
1293,6912333.200382471
1294,5731853.65257442
1295,3058980.738065809
1296,8489270.279506773
1297,2395452.9638674557
1298,3694609.569047421
1299,5249982.051783025
1300,4939191.865105271
1301,3825216.8654578924
1302,6575408.17293942
1303,5098006.508504003
1304,5471843.603247732
1305,4980216.502007306
1306,7298214.608429462
1307,2632809.9258283377
1308,9459104.566015333
1309,3973882.857521713
1310,5015325.5790806115
1311,5564175.1549419165
1312,2653332.6348975897
1313,6500151.758830667
1314,6524291.836230636
1315,5966573.210272193
1316,5379419.853325039
1317,6813301.896966785
1318,8482863.594756424
1319,7415866.339749008
1320,6045974.920145184
1321,2248925.032616347
1322,6736620.918899149
1323,3180386.964904815
1324,8804894.622407347
1325,4423493.043842256
1326,6379249.523575246
1327,5800139.350652993
1328,4399914.076305866
1329,1849906.0411174
1330,5321438.283436596
1331,3989261.064904958
1332,6243413.85878706
1333,4765518.169999063
1334,4897894.941889703
