Id,Prediction
98,5198742.568326901
99,5316125.87951062
100,5010478.411644192
101,2558533.3786660037
102,4670993.060095193
103,5370664.050548163
104,5415278.319493705
105,2972216.0492407535
106,4773721.481359376
107,5398792.621661027
108,6638919.976129056
109,4194788.086375308
110,4390626.740284105
111,4774240.957237478
112,6456137.465512962
113,4039414.9020180823
114,4938915.950864875
115,4864864.711450447
116,3662115.849839214
117,6064993.822247305
118,3290735.1693497184
119,5654674.447365148
120,6400963.455099612
121,5160541.8177088285
122,5359146.692940635
123,6495391.659061217
124,3262882.7659838707
125,4029724.5029991884
126,5502585.891450924
127,3970208.8428211645
128,6528837.745158014
129,4852446.395659394
130,4965919.98386394
131,4707743.272493597
132,4845031.658776057
133,3615629.8578308662
134,4329835.229429458
135,3648180.2252876987
136,4940989.417591866
137,4499312.544780116
138,5162718.09577644
139,4812032.093528006
140,5216311.538414215
141,3768692.9067343106
142,5617040.485842632
143,5610178.883961164
144,4230619.604377901
145,3772882.2313100933
146,4013867.3651697044
147,3308444.77000353
148,5298458.794598484
149,4428631.101900828
150,5262049.651232389
151,4133176.9969744706
152,8183774.084775955
153,6358952.358144829
154,4284985.458554034
155,6200304.807041134
156,5382364.344897111
157,6504736.7636006
158,4371617.895062195
159,4307438.498506138
160,3489512.506765518
161,5433138.38535877
162,5188892.669150474
163,7390340.781339929
164,5282148.851726868
165,4686787.957084647
166,3867541.370218321
167,3719007.615907035
168,3853823.050013057
169,4248813.357172764
170,3648044.941535435
171,3934251.3475792687
172,4151924.3770278725
173,6551541.722380734
174,6295103.202541402
175,3271631.2444704208
176,9238845.9854197
177,4500410.157755115
178,5305741.443919063
179,3947158.351880398
180,5599881.43285221
181,3798699.028713405
182,5005738.789704962
183,4548377.8222988285
184,4313137.234971786
185,3436298.2595197265
186,4824832.95491491
187,4618132.204362992
188,6540418.309089686
189,4690726.462208842
190,4356446.359028213
191,3945174.164865683
192,6238982.401287865
193,7669453.069960317
194,3607999.034835824
195,8340087.948383716
196,4311358.502739257
197,2856560.952930504
198,4314464.149737104
199,3982429.8366439
200,5814895.471358642
201,3994805.5253421515
202,4652679.310604312
203,7348216.331021218
204,5822490.828670552
205,6329265.389726414
206,5046641.59844446
207,5272710.685549141
208,4780314.534531488
209,3550583.21341257
210,5462366.61743298
211,5951740.335266026
212,4413703.3727191575
213,3840466.372004705
214,8356225.629325519
215,2211230.3828388876
216,4823966.507086675
217,5843470.749014628
218,5466979.558867886
219,3730622.0788908345
220,6023862.981355648
221,5002391.763274056
222,6757142.86224116
223,6208725.01060991
224,4297020.564774204
225,6704931.868222436
226,4511666.3549484415
227,6047721.043842452
228,3392773.9642763673
229,4713326.045337578
230,4989533.591914031
231,6420838.454586179
232,5404781.911220776
233,4975088.782889445
234,3576108.6582753058
235,5388549.990838493
236,5359698.132613021
237,3496694.285459495
238,5479796.713189892
239,4241946.955516319
240,4915184.36913368
241,4890970.450246752
242,3357975.382859485
243,5186753.638965795
244,4667174.580724611
245,5828933.227977197
246,5601584.583100086
247,5741911.487455013
248,4491155.733777165
249,5186623.201473317
250,6133544.500825013
251,5387055.484251267
252,5451897.286635342
253,3934551.3487839783
254,6085300.025429323
255,5522287.486325066
256,4096694.125483943
257,5774859.550147309
258,3505072.1070851926
259,5064527.683348152
260,3647331.6354373856
261,5971121.288040939
262,4379267.601000035
263,3936855.306175533
264,2214934.145385785
265,4531558.6416842155
266,5689559.626117068
267,5344961.598983413
268,4592000.236645868
269,3680051.586029299
270,4021759.819812854
271,4049326.3239085996
272,5113537.195845428
273,4746445.979950502
274,3915935.482370721
275,6271178.034812417
276,6547502.729773003
277,4168899.821565646
278,4693046.164018401
279,5037996.533157701
280,4115750.715463242
281,6085223.801078123
282,4689177.093378083
283,4469511.617386576
284,3893389.2566417498
285,4536257.416386277
286,4586911.674048109
287,5194792.735732025
288,4942315.653131381
289,3999803.4271459044
290,3511120.5558811813
291,4842029.664184805
292,4006775.3625571826
293,5302177.761922906
294,5052873.009319107
295,5172911.643939604
296,8927420.573485423
297,4465504.848378589
298,7631017.967517077
299,5223341.76011312
300,3911488.278556093
301,4186680.6396063133
302,7596369.796447933
303,5849869.666548789
304,4076494.8131043906
305,5793108.241991627
306,3734421.683853575
307,6102967.323644781
308,2411507.297487518
309,3753223.1666906495
310,4919259.410936342
311,4835982.87974239
312,4762585.714060621
313,5787443.053713167
314,4526926.503765269
315,4068169.1367495297
316,3890034.4265614282
317,5941901.067418785
318,6747783.098358837
319,4012867.081466337
320,5285500.21092344
321,4960450.18336581
322,5014741.819839445
323,5029282.545014143
324,4236899.316407452
325,4571262.8120721495
326,5900141.087630035
327,4042051.13635616
328,4462148.200446488
329,5435107.222584211
330,4024004.5628611436
331,8387861.217213271
332,5902500.518457008
333,6659128.313955213
334,5321905.267847043
335,4806538.137676543
336,4715392.21535156
337,4715531.623248758
338,3900210.001026816
339,3626154.1296511427
340,5200115.212830405
341,3965999.42303661
342,6590091.806327731
343,4845592.654866775
344,5303190.341105472
345,4004668.6442228537
346,3713579.6640036493
347,4963586.888164395
348,4033309.576140663
349,6536315.034672541
350,4400516.043618939
351,4708828.158048146
352,6375425.336372415
353,3746401.4165829117
354,3521268.461463853
355,3905313.781250526
356,3670653.106849666
357,3421329.106102498
358,5591340.042646979
359,6479167.2065401515
360,4918319.601137648
361,5034843.795042667
362,5099222.315790405
363,5449517.139229213
364,10826012.334531914
365,4048233.0514503527
366,5123422.063040185
367,5471893.471621001
368,5395850.575082104
369,4728708.141628548
370,5125521.0959012145
371,4857365.667680759
372,5146910.409623991
373,8545689.934980042
374,5432861.836252314
375,3515449.8501260937
376,4788452.851909256
377,4713988.437976705
378,6714479.372215404
379,4380913.591736371
380,5703608.696212297
381,3577506.99091479
382,3609281.407383344
383,4669357.734867412
384,5111134.348078121
385,5654532.228810753
386,4325353.2533549685
387,5819485.235977616
388,3791144.086952521
389,4986541.9013428185
390,4097308.4386727912
391,4205361.85954958
392,4125542.325947788
393,5062613.480103887
394,4759687.946056114
395,4065133.129683935
396,6361812.898602178
397,4910384.603630336
398,5949453.634891954
399,4935873.368562164
400,4574132.638391617
401,4025681.707791242
402,3999721.070988692
403,8187017.910202097
404,3862420.339433945
405,4200892.443673736
406,5097903.776360101
407,4468967.4896111395
408,2433737.354800303
409,3475679.0825859914
410,6004536.819345218
411,4255304.481611342
412,5274458.968079201
413,7665655.253335423
414,4649659.284821313
415,6089029.443863784
416,6186151.500265834
417,3768692.9067343106
418,4622378.972030115
419,4131509.5648855926
420,5025026.8460193295
421,4551244.648609457
422,6869556.713479463
423,3212558.937090314
424,3947607.6930402145
425,3982888.6290866607
426,4380519.602319906
427,4367601.851340528
428,4709226.118046699
429,4231650.846354632
430,5148151.466885539
431,4949146.913142641
432,3152347.337316015
433,5776679.447648925
434,3844609.415425288
435,4220445.207226116
436,3258815.6259690593
437,3240261.7003963296
438,3849261.423207381
439,6755692.882823587
440,4223505.948094134
441,4589703.611407264
442,6455401.496953804
443,7500877.653449062
444,5502942.562552309
445,4989932.19392067
446,8841677.778957004
447,4875143.029126867
448,5099259.661550252
449,6374630.473492976
450,5601884.878064315
451,5030298.113587833
452,3869887.6493544076
453,5150896.292340615
454,4310667.267332578
455,5848750.097996177
456,3874275.1958273924
457,5284232.972894387
458,4931578.7345520845
459,2796573.9509113557
460,4425513.716659925
461,4858507.59243743
462,9108273.51869124
463,2719283.277461435
464,4771216.060501423
465,4559279.567930418
466,5271576.814398362
467,4717552.835370549
468,3751872.1270793574
469,4687426.266383927
470,6354237.430633945
471,5793093.088765048
472,5334394.288127602
473,4350599.155500861
474,5475960.073626406
475,5765427.830141695
476,4952581.262282073
477,4883244.143728154
478,5172280.989654822
479,7257325.647268022
480,3970109.800515972
481,10972581.840851743
482,3750991.9324418013
483,5317769.695927911
484,5679354.001478496
485,4916018.827804565
486,3980976.4676273894
487,5404017.608182057
488,4653868.892815316
489,3888990.008526619
490,5035146.715137676
491,3067656.5293049724
492,4305673.005638814
493,4310080.180867867
494,5213536.234228372
495,5963802.465584946
496,4650220.392241394
497,5605036.416282862
498,4496676.399812018
499,4793890.629465012
500,4591348.550260367
501,2930229.9806676907
502,3942953.961380497
503,4454521.22292521
504,4541598.8984516915
505,4057517.2401751704
506,4488003.87306443
507,4115644.657274322
508,3647576.78284204
509,5328101.405053386
510,4953953.59975012
511,4502816.655160713
512,2703508.880673319
513,7727784.258555517
514,4075711.257528479
515,2830673.2485796404
516,3424432.8009568816
517,4765887.524079114
518,4649236.04584097
519,4787603.196963763
520,5792311.938632334
521,5738083.952161274
522,7247707.457910965
523,4667437.108006889
524,4243660.26309078
525,6130323.6811647015
526,3586339.2988216016
527,4631161.165886206
528,5917526.501844604
529,4235266.746198813
530,5332782.334164741
531,4958133.668770714
532,5215025.49087497
533,3292417.7007255084
534,5957511.535798662
535,6776738.141882474
536,4174958.5039515994
537,4411827.529960106
538,5896485.590461939
539,7251998.501331366
540,5041906.155317857
541,3616253.598983476
542,3684743.4307058584
543,4231049.417110211
544,4051684.577700472
545,3891471.609236687
546,3244747.5291113467
547,5148388.645056366
548,4234518.674254593
549,4859109.781252419
550,4818646.393453408
551,4368537.597110932
552,5557939.106092664
553,5265996.698150766
554,4699367.634148855
555,5585414.027310433
556,3204499.6546848533
557,4915161.8237188
558,4628009.416002665
559,3473195.913637168
560,5850669.632326114
561,6597928.030168117
562,4273416.391452012
563,4539785.246396461
564,4504927.122491022
565,4525868.589526519
566,3217545.2110066665
567,5815106.613349767
568,4415806.820535601
569,4273617.168240975
570,4156216.4873029497
571,3900908.776703952
572,4366459.362247833
573,4791636.4789419975
574,4792028.057157965
575,2952177.477328341
576,11161195.382532764
577,5433870.963956385
578,4764943.239451393
579,3933142.649475765
580,5436625.96501845
581,5763616.114086578
582,4538194.0204942105
583,6142394.68200844
584,6130284.682787044
585,7569955.050646988
586,4810958.458097315
587,5520415.194560277
588,6723732.867034638
589,4609145.552775019
590,5771438.39022185
591,3258787.7869344344
592,4649934.818801774
593,5817544.934663397
594,4866324.582153131
595,4586865.131239689
596,3978310.8134370283
597,3908718.145647173
598,4452194.899175311
599,5966344.028979189
600,7998223.141767753
601,4258528.346591749
602,5094787.343046701
603,3867530.745277764
604,3657493.0335992672
605,4276226.849905248
606,3448220.002174905
607,4210930.190189827
608,4090557.694785345
609,6146813.799054308
610,6137805.145065933
611,3191627.780539992
612,5562446.392744306
613,5024292.440272959
614,5659021.759751113
615,3854346.895279855
616,6459626.313417626
617,5623029.14009069
618,6107144.1471818825
619,3956583.567407863
620,4223557.149998215
621,11079286.077407409
622,4442644.140058356
623,4042285.1132327872
624,3932755.4386376077
625,4946894.1208501095
626,6642815.772771035
627,4052487.3090083515
628,3067712.49702323
629,4748100.732126311
630,7461910.03701462
631,6313477.385450108
632,4896824.497073082
633,6074667.27457608
634,3233333.8411578387
635,3802709.621127543
636,5430577.273318321
637,3544108.1586871664
638,4062401.2377003143
639,6047699.078179995
640,4227821.508463191
641,5714948.069475756
642,3814371.787254708
643,4001296.7319795517
644,5778894.9580989145
645,2865726.1719452
646,5305340.157002276
647,4612800.938217435
648,4599480.906428614
649,5031033.65011541
650,3052394.3602089654
651,4910808.811218058
652,8128547.60843442
653,4045603.734413468
654,3970967.6223081816
655,5885160.998800186
656,4678677.438081736
657,3231589.9755267813
658,5209244.10090425
659,3685956.612724787
660,7690860.997924587
661,8459485.172761848
662,6697695.983271304
663,6853004.331884264
664,3652154.4170694617
665,4459910.620308543
666,4632278.2746493975
667,4026734.998366899
668,4987183.268034067
669,5326232.556711668
670,8056096.186863156
671,5071351.490063351
672,4042199.173581878
673,4598604.051912495
674,8491856.174544383
675,5429859.527298429
676,5831565.536527377
677,3877147.6386527386
678,5472947.143184631
679,4722446.632809711
680,2748337.103831728
681,5140357.02528167
682,3884879.7302995226
683,4173449.2615678757
684,3815008.374407922
685,5070646.739264319
686,3979264.2996897805
687,2747628.465554642
688,4289890.31052645
689,4033720.1000997317
690,4622281.9048823295
691,4254215.004811614
692,3642625.9608726385
693,4070584.058062119
694,3313482.104721688
695,3908155.536228822
696,5662222.168734663
697,4987588.05536735
698,3974435.413249548
699,4339891.079375545
700,5967234.369065642
701,7131162.791688936
702,5599767.578125828
703,5204210.439996954
704,5773959.890582398
705,6150427.776294071
706,5393527.282813866
707,5806488.657246189
708,6233876.142112865
709,3859051.151665392
710,4635719.853259015
711,8428015.14562008
712,5063926.629074281
713,3295245.1471571475
714,5116815.485841891
715,3966115.9807651723
716,3352751.797187837
717,3649276.7207148224
718,4945061.714773322
719,4959624.92984367
720,6481521.431298713
721,7782924.9454956865
722,3839394.072109199
723,3079648.679392918
724,5353260.460590265
725,5090531.507450838
726,3589989.3714962155
727,5266384.738156133
728,4814898.255871975
729,5413188.738585647
730,4215158.782922043
731,4738976.664411004
732,3644286.2534701456
733,6796220.481101192
734,4963684.900316501
735,3994575.7933902666
736,4459609.843372386
737,4277052.786367134
738,4172123.580599576
739,3389052.730386324
740,3918503.409343983
741,3951287.0282753534
742,5165212.941184629
743,4077603.08950092
744,7098477.208761275
745,4400540.555248169
746,3116560.0330718462
747,4424299.921692089
748,4425467.768507911
749,5211669.254608096
750,8315242.612290338
751,3715847.173708126
752,4740464.1067312565
753,2577019.935759115
754,3127756.303325534
755,4439655.94512035
756,4298886.431255377
757,4466344.377009326
758,4846608.570213797
759,4822823.354812792
760,5533778.091548164
761,5332108.0935883885
762,4092097.097625719
763,4484460.7663451135
764,5555831.122286099
765,5077130.968094869
766,4289248.099737993
767,4270318.846819767
768,4079383.65507039
769,4213355.870563527
770,3907266.095796893
771,3963980.1832954367
772,5235579.035548278
773,3298772.1836162107
774,3502977.581508416
775,5177654.415921912
776,3630494.274078266
777,3542513.2070223936
778,4194743.64949372
779,3810760.975628163
780,3738107.0810752967
781,3712341.099329121
782,4667864.986454388
783,4073157.825914049
784,8030726.779607738
785,4602821.936259457
786,5671700.491695082
787,4809503.14207255
788,4936402.643077279
789,4926736.722716873
790,3972935.154416834
791,7625174.589261928
792,3868915.679616476
793,3501418.308510661
794,3371857.981329326
795,5519587.036785512
796,3321387.110421917
797,4705901.831868256
798,4331123.6698194565
799,5917968.704248096
800,5096398.0323025
801,8575403.199829187
802,3719321.3195025628
803,4525272.204044547
804,8249632.587246403
805,3893157.7071534237
806,8639494.696836952
807,4720533.0115270335
808,4493174.459095017
809,3531070.663690518
810,6088366.107839322
811,4830967.551599828
812,3896115.850407489
813,4183730.8908459092
814,2796131.0435135197
815,5078869.396330119
816,5028310.964879411
817,3765674.253371546
818,3534954.718698296
819,3566212.555521028
820,4615356.610116429
821,4765512.609449124
822,4209503.081307888
823,5109589.798646721
824,4803082.740980239
825,5347139.241268442
826,6551446.379208546
827,3055438.200986674
828,5579234.889448616
829,3955252.083979309
830,4808854.93485041
831,6140033.953145913
832,4478470.7856316315
833,5645737.05691795
834,3570287.3347177636
835,5150999.130398932
836,2349172.0465536206
837,5125189.722358886
838,5709310.936536247
839,2509244.653364852
840,3468068.3940439904
841,4665931.793738678
842,4408102.791574
843,3330373.041247697
844,4237412.880178128
845,4572988.901379001
846,4985054.035868327
847,4358596.52752644
848,3268449.141825567
849,4050072.839425011
850,3622657.582985083
851,4770561.647427825
852,7594676.852211918
853,4008961.366547231
854,3966700.1154299546
855,5570960.447437319
856,6051519.198800219
857,4248529.449733438
858,3735798.4753759694
859,5581861.748921341
860,3510681.4579800284
861,5720068.512244811
862,5568526.125636858
863,5606248.6910561975
864,5456603.109818246
865,10766957.507318532
866,3831342.1979498793
867,3143958.8922009766
868,4309978.31865822
869,4575976.416613174
870,3311892.7823732747
871,5436612.951591494
872,3776559.9027733933
873,5810101.757750603
874,4517607.618840001
875,4554443.078992584
876,4949362.073421493
877,6255546.437150894
878,3063961.5412134705
879,5090981.406996404
880,3671530.2718858067
881,3615841.1309221513
882,6624151.634993939
883,5206262.393743297
884,4858670.994596525
885,5266783.923090291
886,4363732.232725221
887,5203444.502279494
888,3934364.81321236
889,4562908.40374572
890,3829037.4474672126
891,4931921.966313172
892,6259357.89263933
893,4271521.197443337
894,5509088.1433015065
895,4770857.216844987
896,4305130.551194749
897,5149491.9029332725
898,3966394.49720873
899,6362334.565004612
900,3436634.8220193624
901,5830141.3269497175
902,4969417.81199714
903,5543865.885871185
904,3278466.0416177367
905,5582040.703791435
906,6168488.788184818
907,5122811.493162868
908,6295952.362517268
909,5148151.466885539
910,4457137.586162799
911,4816738.654308355
912,4935191.943346114
913,4424307.657825471
914,4971324.586582366
915,4774431.66615617
916,2276000.386325902
917,5755046.5177464895
918,4485559.643467198
919,3244287.6955049797
920,5045825.3798296265
921,3661339.100467966
922,4763081.474486945
923,4890782.253718154
924,5088137.451915341
925,5605303.274256569
926,5585327.6792754205
927,4971509.44129215
928,5901671.177951607
929,5168112.329648023
930,5291449.006442835
931,3785912.0685108006
932,4901347.6304533025
933,6469229.444690343
934,3674555.415832111
935,4276641.584049093
936,3290895.440044498
937,4675533.126019792
938,3961885.4687787974
939,5998421.877593162
940,6392737.829807994
941,3709922.262262232
942,4223767.046589147
943,4724132.443680763
944,4039657.7191228373
945,3508317.16684202
946,5391555.137427995
947,3524444.115997887
948,4125517.5672410033
949,4149489.467414044
950,6353908.81370601
951,3163828.7573618116
952,3806421.2554819593
953,4435611.835621955
954,5113926.830982918
955,4226528.624148258
956,5401934.084669088
957,10023136.566455634
958,4728584.152350398
959,4431771.1529238215
960,4967313.363673121
961,5875221.445361529
962,5839323.984294657
963,5835622.0185103025
964,7177888.916757176
965,4514486.44135121
966,4495345.389582497
967,5531778.785023297
968,5107976.373547762
969,4985708.118835871
970,3106753.2819586345
971,2856202.4398722053
972,3238887.8807008755
973,3324615.929477642
974,4084193.4068584004
975,3655973.278115506
976,3299451.3414949356
977,5853995.147677834
978,4643115.834289972
979,8078170.58825605
980,6485935.44404469
981,2912731.5833872287
982,3840873.185696459
983,5715339.218686244
984,8638403.904861111
985,4290601.168534103
986,4017431.5238675936
987,4783400.177794271
988,6278769.130052366
989,3576593.4982874338
990,8948668.092933763
991,2291830.1768792914
992,6562221.120027332
993,5026568.610422602
994,5975087.625402828
995,2946799.0189605905
996,5861275.678348074
997,6068901.880869797
998,3319169.2635117723
999,5495524.9996290915
1000,5086618.880226355
1001,4020736.399925028
1002,4843387.378879968
1003,5121149.51202962
1004,4080396.578742926
1005,4933464.460361359
1006,5339061.183137287
1007,5418406.219715954
1008,3002267.020874961
1009,3884317.2976522343
1010,3716200.7581142816
1011,7907863.989258033
1012,4422602.89205242
1013,4316944.578731791
1014,5910993.329626144
1015,3736265.1266772696
1016,5948327.568216322
1017,4392053.243623811
1018,3955139.7201622725
1019,5883673.984844094
1020,5421396.583212899
1021,5419355.279727128
1022,5297568.333186657
1023,4539241.402915499
1024,6606046.775810036
1025,3367210.3888737066
1026,4801143.008121897
1027,5873686.477188272
1028,5420115.999385402
1029,5178964.131003127
1030,5393608.124682209
1031,4227874.994770752
1032,2672583.0330388467
1033,7821929.105378242
1034,4777591.506738733
1035,3697011.8526917556
1036,4239481.568274488
1037,5256584.062765052
1038,5327462.573086513
1039,3922828.0310769165
1040,3339435.9221526072
1041,4115849.131552259
1042,2857460.0255662696
1043,4238691.678034893
1044,6030180.398081138
1045,5314151.312841238
1046,4443804.499984402
1047,5936110.192485659
1048,3749319.4666157076
1049,4023494.8281499366
1050,4029445.630387236
1051,3546436.67904391
1052,3057884.7824610355
1053,4590496.728558112
1054,5343211.64416916
1055,2578057.7776285857
1056,5884291.332749796
1057,6130149.731439599
1058,4229957.767603527
1059,4728903.826593832
1060,4412373.687449266
1061,4759541.717047397
1062,4669751.833744971
1063,5266876.934475493
1064,5023387.877199026
1065,4902156.091992541
1066,6345904.568406791
1067,5451140.93198501
1068,5485680.12943159
1069,3750017.2535263733
1070,4176018.273255442
1071,3356360.9258195576
1072,4467773.049719948
1073,4561033.156263997
1074,5963990.035538807
1075,4179526.8304445473
1076,4017186.6304836986
1077,4772307.7353585
1078,3193318.7795064533
1079,4859671.8872107575
1080,4911981.597125742
1081,6793591.620367503
1082,3771760.8040852617
1083,4756504.642707323
1084,3774205.368928468
1085,2400407.5389423375
1086,5021565.859781904
1087,5072516.763372926
1088,4896246.095740673
1089,3565966.3242312716
1090,4412061.353507114
1091,4553413.650529614
1092,4031352.582698335
1093,5461915.402589705
1094,8310408.763232025
1095,4215669.242356091
1096,3470920.2320029037
1097,3627100.470110972
1098,4928071.059359644
1099,4814559.655301342
1100,4424116.874781829
1101,6339099.956209185
1102,4521011.274096833
1103,4441023.982245646
1104,5309719.978910217
1105,5610615.159576142
1106,4339626.054451613
1107,5284478.105871066
1108,5664329.8105224995
1109,5157155.0834929915
1110,5105563.578705108
1111,3871628.5118418634
1112,4256316.7362946775
1113,4365050.747505509
1114,5042304.249621635
1115,4301274.010539308
1116,4336232.290033937
1117,4745177.857140047
1118,4964732.197393175
1119,3667628.534027415
1120,5160402.6951836245
1121,3938575.1705122655
1122,5363569.301916988
1123,4463468.752678483
1124,3772619.93427507
1125,4315548.823023747
1126,5094324.032368
1127,4039349.317814795
1128,4638956.435642532
1129,4240834.2464726865
1130,4288149.408519575
1131,4491008.125070006
1132,4362621.764480961
1133,4280875.576832963
1134,5921443.594478529
1135,2545131.0415923367
1136,5006650.624833595
1137,3976055.4048064654
1138,3889707.2795093628
1139,5048400.233503491
1140,9772116.151892297
1141,5634940.52386807
1142,5015624.932841584
1143,3366725.2042355384
1144,5095080.0167922815
1145,3784589.523705548
1146,4815094.320403774
1147,9751652.652331382
1148,4875154.520556779
1149,8741403.541359926
1150,4772042.617592036
1151,3594584.870389148
1152,4758552.848547651
1153,4288909.531117758
1154,3301280.1726266462
1155,3553022.114565685
1156,3396178.797446983
1157,4332763.76358945
1158,4581512.763817415
1159,4538395.126263122
1160,4414587.655335478
1161,5540369.661912458
1162,4578860.557695917
1163,4138665.302409125
1164,4773309.650205705
1165,5006837.344737083
1166,4590121.616346273
1167,4640175.41320687
1168,4872756.466005873
1169,5276571.194391131
1170,3575718.3001431106
1171,4246147.240921261
1172,2240357.964325179
1173,5401934.084669088
1174,3127756.303325534
1175,4616884.635495535
1176,4682981.457628586
1177,4858359.139191244
1178,4776058.191616034
1179,5383489.717544922
1180,5588435.8673500735
1181,5808093.027373153
1182,5043624.312599772
1183,3894990.682637647
1184,5122913.493547762
1185,3050452.2846003766
1186,4327306.740285867
1187,5273280.911047599
1188,4692003.4925454175
1189,5792135.99086438
1190,6065775.602830399
1191,4646433.313561466
1192,4892706.390385447
1193,4422128.978107379
1194,8285625.463498501
1195,3742788.1958375657
1196,2983188.4035207364
1197,4788917.481375816
1198,5305918.190446704
1199,4937594.189297973
1200,12326000.758528138
1201,4717049.663618519
1202,4508061.183752573
1203,3632519.7004834237
1204,3495037.453724788
1205,3962557.170449106
1206,5833882.832052697
1207,4342726.918323193
1208,5451226.582433679
1209,4270984.4043949805
1210,4649044.488235321
1211,7820745.662782697
1212,5001885.324479154
1213,6173160.611043019
1214,5905139.283021749
1215,5627445.158040118
1216,4651985.590790893
1217,3643413.6434406326
1218,4136175.131552259
1219,5918426.634014571
1220,4509406.326377874
1221,5697085.139473304
1222,7552079.44696995
1223,5334271.467780154
1224,4050935.6928330935
1225,5294121.826490229
1226,4073706.961284465
1227,8602198.754197847
1228,5318496.677184418
1229,3946845.4674131065
1230,4768363.537190628
1231,5066801.5587969655
1232,3399552.922230468
1233,5777739.288679448
1234,5401934.084669088
1235,3311232.393614476
1236,4382091.548238139
1237,4221748.815845401
1238,4564333.494034882
1239,5416451.666462685
1240,4261017.982969188
1241,4939786.9601061735
1242,7019560.995723673
1243,3513115.5002521197
1244,4528244.7583836615
1245,3859924.6029716213
1246,4626836.929434712
1247,5107913.792786179
1248,3984079.373780452
1249,4205452.520952494
1250,5156575.297422889
1251,4325113.377421596
1252,4364159.04031021
1253,5443564.61590933
1254,4762217.668201974
1255,3132824.638832278
1256,4016277.1669516074
1257,4749893.847204988
1258,6431682.430644882
1259,3630986.7551378207
1260,5221018.078999402
1261,4549489.308549063
1262,4970518.4941317905
1263,2849330.383034664
1264,4850365.863615691
1265,5530344.156263802
1266,3422405.474812089
1267,4165030.3277752497
1268,4103019.7043987135
1269,6153463.091396925
1270,3717694.227208741
1271,5128574.808043936
1272,5960900.576778089
1273,3135464.0356027917
1274,3231784.5409756606
1275,5337607.956584792
1276,4288217.638901787
1277,4581323.01713544
1278,3982429.8366439
1279,4210930.190189827
1280,4874835.472413839
1281,5122030.095612244
1282,6050205.619768073
1283,3187404.2038048236
1284,7542764.288486338
1285,5210203.798247486
1286,2928756.670010714
1287,4376325.611478247
1288,3729342.801914079
1289,3918224.7234009774
1290,3650968.9927242044
1291,4847938.058004755
1292,9708422.892175326
1293,5179958.479662263
1294,4360440.96699118
1295,4007879.59766032
1296,6104946.805602824
1297,5082479.843199791
1298,3758944.562860036
1299,4170475.003740668
1300,5852334.0034130225
1301,4134407.862384384
1302,4781200.826966901
1303,3713759.9805157245
1304,7810606.73874068
1305,4262829.358665035
1306,5468718.396466682
1307,4146480.5320636043
1308,8066747.790015613
1309,4357318.088537036
1310,4777677.969527987
1311,4640345.504633041
1312,3420723.0586068546
1313,7179460.022097236
1314,6402870.011557986
1315,4247334.243983303
1316,4283976.811215312
1317,4369053.196484021
1318,6424224.093166316
1319,5881717.028498614
1320,5922181.961392542
1321,4764033.617229647
1322,5463152.224322588
1323,3532197.7970279264
1324,6834882.9995137
1325,4204463.238378525
1326,4216737.885240322
1327,5208153.071395893
1328,4449037.744795444
1329,4283729.289500887
1330,4739338.215948961
1331,3980970.5399292996
1332,4971783.761193688
1333,3614760.111833225
1334,5113573.1531853
1335,5114875.235204267
1336,3751254.838451877
1337,4313060.498559831
