Id,Prediction
1359,4001326.995
1360,4019919.285
1361,5766259.59
1362,4510264.395
1363,4268351.555
1364,4188944.845
1365,3917568.775
1366,4090902.345
1367,5268861.715
1368,5824879.815
1369,7145978.21
1370,4452253.305
1371,6453479.435
1372,12549730.07
1373,5512906.825
1374,3837507.655
1375,4594429.3
1376,4869768.095
1377,3511457.005
1378,4594830.26
1379,4615647.47
1380,8902388.385
1381,7366529.985
1382,4633105.43
1383,7663931.835
1384,4836836.175
1385,5023920.415
1386,4366811.65
1387,4552947.365
1388,5283625.865
1389,3573309.53
1390,5105421.9
1391,6827058.965
1392,4407452.615
1393,6328398.085
1394,7230527.56
1395,5816576.295
1396,4593866.57
1397,3894733.83
1398,5562347.92
1399,3985714.13
1400,3654947.115
1401,6094063.025
1402,4940349.47
1403,4825019.42
1404,4575382.01
1405,5230180.76
1406,5008773.875
1407,8041643.01
1408,4132572.345
1409,5170370.39
1410,4306366.36
1411,7153570.795
1412,4247577.175
1413,8048730.34
1414,3911877.655
1415,5434710.935
1416,5122191.62
1417,3845571.82
1418,3746867.19
1419,7446135.625
1420,6023937.63
1421,4347001.03
1422,4598720.095
1423,5932905.195
1424,6453247.7
1425,4966701.045
1426,3575755.955
1427,4088944.37
1428,5662445.505
1429,3415996.575
1430,8960026.99
1431,4478531.55
1432,6775869.11
1433,6321038.73
1434,4226104.44
1435,8057273.635
1436,4545280.15
1437,5851225.405
1438,4441114.12
1439,6801457.14
1440,6009404.965
1441,5256352.18
1442,3102746.47
1443,5033118.075
1444,7537919.185
1445,4661396.72
1446,5148002.12
1447,3685041.225
1448,3983438.265
1449,7431333.26
1450,4431203.45
1451,5350900.475
1452,5297304.225
1453,4855990.585
1454,10845027.31
1455,4486068.765
1456,4208684.22
1457,5388512.06
1458,5903999.115
1459,3757530.75
1460,4805136.35
1461,5865181.585
1462,4425304.105
1463,4297045.55
1464,5822381.22
1465,4223052.85
1466,8094611.03
1467,7536106.285
1468,4259408.74
1469,6623080.41
1470,4845621.325
1471,4802875.78
1472,5605901.615
1473,3222837.1
1474,7367899.275
1475,3643257.035
1476,5580330.43
1477,7014748.5
1478,4194612.065
1479,4879238.235
1480,4490629.995
1481,4239599.37
1482,4140798.02
1483,5104873.86
1484,7200843.445
1485,4636365.77
1486,4827987.71
1487,7690473.87
1488,5173771.15
1489,5395766.315
1490,2788335.38
1491,4858828.47
1492,4544791.62
1493,4905167.285
1494,8030724.53
1495,6776371.13
1496,10373692.985
1497,4725667.035
1498,3157543.23
1499,6038513.95
1500,5545419.55
1501,5257834.25
1502,5772937.93
1503,5448285.6
1504,5526985.23
1505,4236142.755
1506,4514070.685
1507,4577282.115
1508,3392355.905
1509,6473853.745
1510,5078298.935
1511,5823149.52
1512,6041242.69
1513,4433338.525
1514,6084887.885
1515,7726395.255
1516,8442839.765
1517,6451285.26
1518,5517569.065
1519,9897102.775
1520,5383883.915
1521,4718209.965
1522,5681359.125
1523,6392875.455
1524,6442588.335
1525,3292316.675
1526,5319615.785
1527,6436181.48
1528,5472723.225
1529,5756002.375
1530,4825492.505
1531,4891355.93
1532,3707704.47
1533,4696660.13
1534,5409734.57
1535,11287139.165
1536,6498755.55
1537,4600402.61
1538,4755084.49
1539,4655785.03
1540,5149188.99
1541,3702447.86
1542,6667029.88
1543,6263696.765
1544,12075449.41
1545,3031788.07
1546,3912107.775
1547,3184878.805
1548,6293972.755
1549,4439892.77
1550,5867691.64
1551,6416949.925
1552,3374166.025
1553,4717570.615
1554,4202496.35
1555,5289777.795
1556,4652600.6
1557,4743781.47
1558,3617693.865
1559,4815512.13
1560,5578056.705
1561,7358804.78
1562,2277227.42
1563,5657999.785
1564,4319665.365
1565,5919038.725
1566,3756852.61
1567,3594484.6
1568,2335024.625
1569,5140291.25
1570,3658518.275
1571,6729553.415
1572,4927002.835
1573,4477063.705
1574,4605140.16
1575,10074856.745
1576,4503374.955
1577,4052725.915
1578,3871351.73
1579,5005119.635
1580,3114388.485
1581,4557237.17
1582,5182532.125
1583,7429182.87
1584,4859947.95
1585,3782314.375
1586,5128197.97
1587,5745759.705
1588,4625874.36
1589,5349801.72
1590,4957896.495
1591,4771362.71
1592,7208605.68
1593,4771989.27
1594,5252460.375
1595,5314043.42
1596,4278845.085
1597,4653609.045
1598,3951747.375
1599,4152990.855
1600,4457427.955
1601,3890645.19
1602,4820536.575
1603,4125464.98
1604,4434961.36
1605,5306094.88
1606,5110943.805
1607,5203735.23
1608,4605271.22
1609,5235769.665
1610,5042638.31
1611,3990786.84
1612,3039794.15
1613,4695294.96
1614,4484232.14
1615,4253911.775
1616,7551573.415
1617,5833490.825
1618,5199080.635
1619,7139069.18
1620,5722227.81
1621,4729830.905
1622,5164838.885
1623,4863286.425
1624,5899416.955
1625,4188776.255
1626,6329419.12
1627,6414527.0
1628,6411559.15
1629,5507598.595
1630,5210766.15
1631,6116096.835
1632,9447365.335
1633,8631603.52
1634,6187577.12
1635,6229271.69
1636,6000544.38
1637,5041305.665
1638,2888217.025
1639,4834806.195
1640,4174641.245
1641,3965725.44
1642,5099186.925
1643,5580264.765
1644,4158598.17
1645,4631271.96
1646,4113709.34
1647,5596453.145
1648,2723257.205
1649,4214418.54
1650,4405306.43
1651,5318237.48
1652,3324530.885
1653,5568345.29
1654,5252631.93
1655,4518512.195
1656,5315703.64
1657,4079788.84
1658,4736525.165
1659,5260607.88
1660,4783863.485
1661,4068103.015
1662,3576652.01
1663,4046673.665
